Selite_en,Longitude,Latitude,N_GK25,E_GK25,Name_fi,Name_en
culture,24.951769,60.168747,6672875,25497322,Kesäkino Engel,"Kesäkino Engel, outdoor summer movie theatre"
culture,24.952024,60.168427,6672839,25497337,Kino Engel,Kino Engel
culture,24.932682,60.16642,6672616,25496263,Elokuvateatteri Orion,Cinema Orion
culture,24.938038,60.173565,6673412,25496561,Kino Regina,Kino Regina
culture,24.854092,60.261173,6683180,25491923,Kino Myyri,
culture,24.969028,60.290886,6686482,25498287,Finnkino Flamingo,
culture,24.95821,60.16752,6672737,25497680,Flying Cinema Tour Of Helsinki,Flying Cinema Tour Of Helsinki
culture,25.072184,60.32882,6690710,25503988,Rekolan Kino,
culture,25.0362,60.289814,6686363,25502002,Bio Grand,
culture,24.926064,60.18676,6674883,25495898,Urheilumuseo,Sport Museum of Finland
culture,24.885471,60.18303,6674470,25493645,Seurasaaren ulkomuseo,Seurasaari Open-Air Museum
culture,24.920872,60.156204,6671479,25495606,Helsingin tietokone- ja pelikonsolimuseo,Helsinki Computer & Game Console Museum
culture,24.98163,60.1442,6670139,25498979,Tullimuseo,Customs Museum
culture,25.04315,60.290966,6686492,25502387,Vantaan kaupunginmuseo,Vantaa City Museum
culture,24.951674,60.161884,6672110,25497317,Helsingin observatorio,Helsinki Observatory
culture,24.922306,60.174614,6673530,25495687,Puhelinmuseo Elisa,Telephone Museum Elisa
culture,24.852121,60.18418,6674602,25491794,Villa Gyllenberg,Villa Gyllenberg
culture,24.976393,60.209194,6677380,25498691,Designmuseo Arabia,Design Museum Arabia
culture,24.923285,60.176235,6673710,25495742,Reitzin säätiön kokoelmat,The Reitz Foundation Museum
culture,24.946611,60.16303,6672237,25497036,Designmuseo,Design Museum
culture,24.926886,60.177746,6673879,25495942,Taidekoti Kirpilä,Kirpilä Art Collection
culture,25.036957,60.29287,6686703,25502044,Svensk kulturservice,
culture,24.946619,60.18543,6674733,25497038,Diamus - Helsingin Diakonissalaitoksen museo,Diamus - Helsinki Deaconess Institute Museum
culture,24.875881,60.28757,6686119,25493134,Vantaan maatalousmuseo,Vantaa Agricultural Museum
culture,24.962618,60.309273,6688531,25497934,Suomen Ilmailumuseo,Finnish Aviation Museum
culture,24.869516,60.19823,6676166,25492763,Alvar Aallon ateljee,Studio Aalto
culture,24.876413,60.19678,6676003,25493145,Alvar Aallon kotitalo,The Aalto House
culture,24.930988,60.198235,6676161,25496172,Musiikkimuseo Fame,Musiikkimuseo Fame
culture,24.685911,60.10696,6666031,25482531,Saaristomuseo Pentala,Pentala Archipelago Museum
culture,24.960438,60.1589,6671777,25497803,Mannerheim-museo,Mannerheim Museum
culture,24.989603,60.142536,6669953,25499422,Sukellusvene Vesikko,Submarine Vesikko
culture,24.93123,60.171448,6673176,25496183,Luonnontieteellinen museo,Natural History Museum
culture,24.945425,60.16527,6672488,25496970,Helsingin pelastuslaitoksen palomuseo - Erottajan pelastusasema,The Helsinki City Rescue Department's Fire Museum
culture,24.920206,60.184147,6674592,25495572,Ratikkamuseo,Tram Museum
culture,24.934093,60.174664,6673534,25496342,Hakasalmen huvila,Hakasalmi Villa
culture,24.680546,60.2213,6678772,25482294,Talomuseo Glims,Glims Farmstead Museum 
culture,24.982758,60.21633,6678175,25499044,Tekniikan museo,Museum of Technology
culture,24.884212,60.189117,6675149,25493576,Tamminiemi,Tamminiemi
culture,24.954248,60.168613,6672860,25497460,Lasten kaupunki,Sederholm House
culture,24.956152,60.1754,6673616,25497566,Ruiskumestarin talo,Burgher's House
culture,24.947811,60.163136,6672249,25497102,Arkkitehtuurimuseo,Museum of Finnish Architecture
culture,24.796156,60.178574,6673986,25488687,Suomen kellomuseo,The Finnish museum of horology
culture,24.954248,60.168613,6672860,25497460,"Kaupunginmuseo, Kuvaselaamo",
culture,24.8365,60.18751,6674975,25490928,Polyteekkarimuseo,
culture,24.989399,60.145874,6670325,25499411,Sotamuseon Maneesi ja Tykistömaneesi,Military Museum's Manege and Artillery Manege
culture,24.708807,60.142338,6669967,25483821,Huvilamuseo Villa Rulludd,Villa Museum Villa Rulludd
culture,24.905714,60.161938,6672119,25494765,Hotelli- ja ravintolamuseo,Hotel and Restaurant Museum
culture,24.936405,60.162815,6672214,25496469,Pelastusarmeijan museo,Salvation Army Museum
culture,24.950106,60.169403,6672948,25497230,Helsingin yliopistomuseo,Helsinki University Museum
culture,24.967308,60.16729,6672712,25498185,Päivikki ja Sakari Sohlbergin kotimuseo,Päivikki and Sakari Sohlberg Home Museum
culture,24.945784,60.189556,6675193,25496992,Työväenasuntomuseo,Worker Housing Museum
culture,24.652096,60.20783,6677279,25480709,Koulumuseo Lagstad,Lagstad School Museum
culture,24.954248,60.168613,6672860,25497460,Kuvakokoelmat,
culture,24.94536,60.16575,6672541,25496966,Päivälehden museo,Päivälehti Museum
culture,24.95407,60.17642,6673729,25497451,Helsingin Väestönsuojelumuseo,Museum of Civil Defence
culture,25.11369,60.274376,6684648,25506291,Håkansbölen kartano,
culture,24.948517,60.168884,6672890,25497142,Nordean Pankkimuseo,Nordea Bank Museum
culture,24.796156,60.178574,6673986,25488687,Suomen lelumuseo Hevosenkenkä,Finnish Toy Museum
culture,25.043133,60.29095,6686490,25502386,Kaupunginmuseo,
culture,24.796156,60.178574,6673986,25488687,Näyttelykeskus WeeGee,Exhibition Centre WeeGee
culture,24.954248,60.168613,6672860,25497460,Kaupunginmuseo,
culture,24.958216,60.187737,6674990,25497682,Lastentarhamuseo - Ebeneser-säätiö,Kindergarten Museum
culture,24.954248,60.168613,6672860,25497460,"Kaupunginmuseo, Museokauppa",Museums Shop
culture,24.90572,60.161858,6672110,25494765,Teatterimuseo,Theatre Museum
culture,24.991491,60.145824,6670320,25499527,Suomenlinnan Lelumuseo,Suomenlinna Toy Museum
culture,24.953274,60.17036,6673054,25497406,Suomen Pankin rahamuseo,Bank of Finland Museum
culture,24.936619,60.172062,6673244,25496482,Nykytaiteen museo Kiasma,Museum of Contemporary Art Kiasma
culture,24.930195,60.170155,6673032,25496125,"HAM Helsingin taidemuseo, opas- ja työpajavaraukset","Exhibitions, Guide and Workshop Reservations"
culture,24.796156,60.178574,6673986,25488687,EMMA - Espoon modernin taiteen museo,EMMA - Espoo Museum of Modern Art
culture,24.930195,60.170155,6673032,25496125,HAM Helsingin taidemuseo Tennispalatsi,Tennis Palace Art Museum
culture,24.923285,60.176235,6673710,25495742,Reitzin säätiön kokoelmat,The Reitz Foundation Museum
culture,24.659077,60.20382,6676830,25481094,Helinä Rautavaaran museo,
culture,24.930195,60.170155,6673032,25496125,"HAM Helsingin taidemuseo, julkinen taide",Collections (public art)
culture,24.856499,60.185368,6674734,25492038,Didrichsenin taidemuseo,Didrichsen Art Museum
culture,24.905735,60.161892,6672114,25494766,Suomen valokuvataiteen museo,Finnish Museum of Photography
culture,24.931248,60.17203,6673241,25496184,Helsingin Taidehalli,Kunsthalle Helsinki
culture,24.976393,60.209194,6677380,25498691,Designmuseo Arabia,Design Museum Arabia
culture,24.944098,60.170094,6673025,25496897,Ateneumin taidemuseo,Ateneum Art Museum
culture,24.932524,60.16262,6672193,25496253,Sinebrychoffin taidemuseo,Sinebrychoff Art Museum
culture,24.946611,60.16303,6672237,25497036,Designmuseo,Design Museum
culture,24.852774,60.262543,6683333,25491850,Vantaan taidemuseo Artsi,Vantaa Art Museum Artsi
culture,25.039034,60.29352,6686776,25502159,Galleria K,
culture,24.853252,60.261574,6683225,25491876,Artsi,Artsi Vantaa Art Museum
culture,24.930988,60.198235,6676161,25496172,Musiikkimuseo Fame,Musiikkimuseo Fame
culture,24.796156,60.178574,6673986,25488687,Suomen kellomuseo,The Finnish museum of horology
culture,24.796156,60.178574,6673986,25488687,Espoon kaupunginmuseo KAMU,Espoo City Museum
culture,24.796156,60.178574,6673986,25488687,Näyttelykeskus WeeGee,Exhibition Centre WeeGee
culture,24.796156,60.178574,6673986,25488687,Suomen lelumuseo Hevosenkenkä,Finnish Toy Museum
culture,24.869516,60.19823,6676166,25492763,Alvar Aallon ateljee,Studio Aalto
culture,24.876413,60.19678,6676003,25493145,Alvar Aallon kotitalo,The Aalto House
culture,25.041815,60.190147,6675259,25502320,Herttoniemen kartanon museo,Museum of Herttoniemi Manor
culture,24.951674,60.161884,6672110,25497317,Helsingin observatorio,Helsinki Observatory
culture,24.875881,60.28757,6686119,25493134,Vantaan maatalousmuseo,Vantaa Agricultural Museum
culture,24.946619,60.18543,6674733,25497038,Diamus - Helsingin Diakonissalaitoksen museo,Diamus - Helsinki Deaconess Institute Museum
culture,24.658827,60.20404,6676854,25481080,Helinä Rautavaaran museo,Helinä Rautavaara Museum
culture,24.962618,60.309273,6688531,25497934,Suomen Ilmailumuseo,Finnish Aviation Museum
culture,24.960487,60.20025,6676384,25497809,Vallilan siirtolapuutarha,Vallila allotment garden
culture,24.679857,60.22108,6678747,25482255,Talomuseo Glims,Glims Farmstead Museum
culture,24.710314,60.141888,6669916,25483905,Huvilamuseo Villa Rulludd,Villa Museum Villa Rulludd
culture,25.036957,60.29287,6686703,25502044,Svensk kulturservice,
culture,24.975674,60.208546,6677308,25498651,Iittala & Arabia Muotoilukeskus,Iittala & Arabia Design Centre
culture,24.98771,60.145218,6670252,25499317,Suomenlinnakeskus,
culture,24.954248,60.168613,6672860,25497460,Lasten kaupunki,Sederholm House
culture,24.947811,60.163136,6672249,25497102,Arkkitehtuurimuseo,Museum of Finnish Architecture
culture,24.90572,60.161858,6672110,25494765,Teatterimuseo,Theatre Museum
culture,24.838913,60.206505,6677091,25491067,Gallen-Kallelan Museo,Gallen-Kallela Museum
culture,24.987938,60.145042,6670233,25499330,Suomenlinna-museo,Suomenlinna Museum
culture,24.956152,60.1754,6673616,25497566,Ruiskumestarin talo,Burgher's House
culture,24.982758,60.21633,6678175,25499044,Tekniikan museo,Museum of Technology
culture,24.94536,60.16575,6672541,25496966,Päivälehden museo,Päivälehti Museum
culture,24.945784,60.189556,6675193,25496992,Työväenasuntomuseo,Worker Housing Museum
culture,24.920206,60.184147,6674592,25495572,Ratikkamuseo,Tram Museum
culture,24.98163,60.1442,6670139,25498979,Tullimuseo,Customs Museum
culture,24.904184,60.16189,6672113,25494680,Kaapelitehdas,Cable Factory
culture,24.950106,60.169403,6672948,25497230,Helsingin yliopistomuseo,Helsinki University Museum
culture,24.989603,60.142536,6669953,25499422,Sukellusvene Vesikko,Submarine Vesikko
culture,24.967308,60.16729,6672712,25498185,Päivikki ja Sakari Sohlbergin kotimuseo,Päivikki and Sakari Sohlberg Home Museum
culture,24.989399,60.145874,6670325,25499411,Sotamuseon Maneesi ja Tykistömaneesi,Military Museum's Manege and Artillery Manege
culture,24.95407,60.17642,6673729,25497451,Helsingin Väestönsuojelumuseo,Museum of Civil Defence
culture,24.958216,60.187737,6674990,25497682,Lastentarhamuseo - Ebeneser-säätiö,Kindergarten Museum
culture,24.884212,60.189117,6675149,25493576,Tamminiemi,Tamminiemi
culture,24.9855,60.144234,6670142,25499194,Ehrensvärd-museo,Ehrensvärd Museum
culture,24.954248,60.168613,6672860,25497460,Kaupunginmuseo,
culture,24.934093,60.174664,6673534,25496342,Hakasalmen huvila,Hakasalmi Villa
culture,24.948517,60.168884,6672890,25497142,Nordean Pankkimuseo,Nordea Bank Museum
culture,24.936405,60.162815,6672214,25496469,Pelastusarmeijan museo,Salvation Army Museum
culture,25.04315,60.290966,6686492,25502387,Vantaan kaupunginmuseo,Vantaa City Museum
culture,24.932007,60.174862,6673557,25496226,Kansallismuseo,National Museum of Finland
culture,24.945425,60.16527,6672488,25496970,Helsingin pelastuslaitoksen palomuseo - Erottajan pelastusasema,The Helsinki City Rescue Department's Fire Museum
culture,24.905714,60.161938,6672119,25494765,Hotelli- ja ravintolamuseo,Hotel and Restaurant Museum
culture,24.885471,60.18303,6674470,25493645,Seurasaaren ulkomuseo,Seurasaari Open-Air Museum
culture,24.960438,60.1589,6671777,25497803,Mannerheim-museo,Mannerheim Museum
culture,24.922306,60.174614,6673530,25495687,Puhelinmuseo Elisa,Telephone Museum Elisa
culture,24.953274,60.17036,6673054,25497406,Suomen Pankin rahamuseo,Bank of Finland Museum
culture,24.926064,60.18676,6674883,25495898,Urheilumuseo,Sport Museum of Finland
culture,24.991491,60.145824,6670320,25499527,Suomenlinnan Lelumuseo,Suomenlinna Toy Museum
culture,24.93123,60.171448,6673176,25496183,Luonnontieteellinen museo,Natural History Museum
culture,24.913471,60.16779,6672770,25495196,Lapinlahden sairaala-alue,Lapinlahti hospital area
culture,24.852121,60.18418,6674602,25491794,Villa Gyllenberg,Villa Gyllenberg
culture,24.936186,60.17033,6673052,25496458,Amos Rex,Amos Rex
culture,24.926886,60.177746,6673879,25495942,Taidekoti Kirpilä,Kirpilä Art Collection
culture,24.936317,60.17282,6673329,25496465,Kansalaistori,Kansalaistori Square
culture,24.650486,60.15109,6670958,25480586,Laivatorin puisto,Laivatori park
culture,24.893698,60.222656,6678884,25494108,Haagan Alppiruusupuisto,Haagan Alppiruusupuisto - Rhododendron Park in Haaga
culture,24.80572,60.230335,6679751,25489235,Tikanpuisto,Tikanpuisto park
culture,24.801796,60.21829,6678410,25489013,Leppäviidanpuisto,Leppäviidanpuisto park
culture,24.786026,60.215996,6678157,25488138,Trillapuisto,Trillapuisto park
culture,24.947615,60.167454,6672731,25497092,Esplanadin puisto,Esplanade Park
culture,24.956709,60.156853,6671549,25497596,Kaivopuisto,Kaivopuisto Park
culture,24.765211,60.174347,6673521,25486968,Kotitontunpuisto,Kotitontunpuisto park
culture,24.669966,60.14139,6669872,25481663,Soukantorin puisto,Soukantori park
culture,24.810575,60.181374,6674295,25489488,Tapiolan Silkkiniityn puisto,Tapiolan Silkkiniitty park
culture,24.664213,60.21027,6677547,25481382,Kirkkojärvenpuisto,Kirkkojärvenpuisto park
culture,24.756699,60.169353,6672966,25486493,Niittykummunpuisto,Niittykummunpuisto park
culture,24.811377,60.2154,6678087,25489543,Alberganesplanadin puisto,Alberganesplanadi park
culture,24.70643,60.247765,6681713,25483742,Marketanpuisto,Marketanpuisto park
culture,24.812681,60.222366,6678862,25489618,Rinkelipuisto,Rinkelipuisto park
culture,24.782063,60.213737,6677906,25487918,Lansapuronpuisto,Lansanpuronpuisto park
culture,24.668427,60.139217,6669630,25481576,Soukan asukaspuisto,
culture,24.703615,60.17931,6674088,25483551,Sinisiimeksen puisto,Sinisiimes park
culture,24.596163,60.193,6675644,25477597,Palttinapuisto,Palttinapuisto park
culture,24.806723,60.205887,6677027,25489282,Kurkijoenpuisto,Kurkijoenpuisto park
culture,24.778303,60.231945,6679936,25487716,Tähtimöpuisto,Tähtimöpuisto park
culture,24.733809,60.18629,6674858,25485230,Lillhemtinpuisto,Lillhemtinpuisto park
culture,24.783878,60.23203,6679944,25488025,Nurmilinnunpuisto,Nurmilinnunpuisto park
culture,24.812445,60.223755,6679017,25489605,Muukalaispuisto,Muukalaispuisto park
culture,24.733809,60.161175,6672060,25485219,Tynnyripuisto,Tynnyripuisto park
culture,24.7843,60.184334,6674630,25488031,Koivuviidan kentän puisto,Koivuviidankenttä park
culture,24.914072,60.181328,6674278,25495232,Sibeliuksen puisto,Sibelius Park
culture,24.809618,60.21497,6678039,25489446,Parkvillanpihan puisto,Parkvilla park
culture,24.751095,60.233383,6680101,25486209,Puutarhapuisto,Puutarhapuisto park
culture,24.771782,60.1572,6671609,25487326,Haukilahdenrannan puisto,Haukilahdenranta park
culture,24.77779,60.161633,6672102,25487661,Pattistenpelto puisto,Pattistenpelto park
culture,24.746336,60.157482,6671645,25485913,Matinlaakson puisto,Matinlaakso residents' park
culture,24.93265,60.162056,6672130,25496260,Sinebrychoffin puisto,Sinebrychoff Park
culture,24.716831,60.24736,6681666,25484317,Kulloonmäenpuisto,Kulloonmäenpuisto park
culture,24.712898,60.23925,6680763,25484096,Ryytimaan puisto,Ryytimaa park
culture,24.694765,60.148132,6670616,25483044,Iivisniemenpuisto,Iivisniemenpuisto park
culture,24.67173,60.20378,6676822,25481795,Suvelan puisto,Suvela park
culture,24.812286,60.214745,6678013,25489594,Albergan kartanopuisto,Alberga Mansion park
culture,24.945707,60.175472,6673624,25496987,Kaisaniemen kasvitieteellinen puutarha,Kaisaniemi Botanic Garden
culture,24.753521,60.149906,6670800,25486309,Rantaraitin puisto,Coastal fresh park
culture,24.953217,60.215584,6678093,25497407,Koiruohonpuisto,
culture,24.937683,60.18899,6675131,25496543,Alppipuisto,Alppipuisto Park
culture,24.803316,60.216076,6678163,25489097,Ruusutorpanpuisto,Ruusutorpanpuisto park
culture,24.68207,60.192284,6675538,25482363,Espoon keskuspuisto,Espoo Central park
culture,24.768171,60.191563,6675438,25487139,Vanhan-Mankkaan puisto,Vanhan-Mankkaan puisto park
culture,24.742414,60.232193,6679970,25485728,Tuohisniityn puisto,Tuohisniitty park
culture,24.976212,60.213573,6677868,25498681,Annalan puutarha,Annala Garden
culture,24.771255,60.199825,6676358,25487313,Porttipuisto,Porttipuisto park
culture,24.79844,60.185375,6674743,25488816,Pohjankulman puisto,Pohjankulma park
culture,24.757692,60.24281,6681150,25486578,Kuttulammenpuisto,Kuttulammenpuisto park
culture,24.664003,60.178207,6673975,25481352,Lehtikaskenpuisto,Latokaski residents' park
culture,24.64312,60.146503,6670449,25480174,Ankkuripohjanpuisto,Ankkuripohjanpuisto park
culture,24.664375,60.142235,6669967,25481353,Kartanonkulma,Kartanonkulma park
culture,24.707438,60.237747,6680597,25483792,Träskändan kartanopuisto,Träskända Manor park
culture,24.623272,60.184856,6674728,25479096,Vantinpuisto,Vantinpuisto park
culture,24.823902,60.212177,6677725,25490237,Everstinpuisto,Everstinpuisto park
culture,24.931623,60.18612,6674811,25496206,Talvipuutarha,The Winter Garden
culture,24.958172,60.202087,6676589,25497680,Kumpulan kasvitieteellinen puutarha,Kumpula Botanic Garden
culture,24.940897,60.181747,6674323,25496720,Tarja Halosen puisto,Tarja Halonen park
culture,24.914581,60.156258,6671485,25495256,Hyväntoivonpuisto,Hyväntoivonpuisto - Hyväntoivon Park
culture,24.960487,60.20025,6676384,25497809,Vallilan siirtolapuutarha,Vallila allotment garden
culture,24.933195,60.15425,6671260,25496290,Pyhän Birgitan puisto,
culture,25.029814,60.177612,6673861,25501655,Tullisaari,
culture,24.893929,60.158535,6671741,25494110,Koirakivenniemi,
culture,24.982466,60.21727,6678280,25499028,Katariina Saksilaisen puisto,
culture,24.95267,60.1789,6674006,25497373,Hakaniemenpuisto,
culture,24.765211,60.174347,6673521,25486968,Kotitontunpuisto,Kotitontunpuisto
culture,24.946041,60.17476,6673544,25497005,Kaisaniemen puisto,Kaisaniemi Park
culture,24.943403,60.165035,6672461,25496858,Kolmikulma / Dianapuisto,Kolmikulma / Diana park
culture,24.867838,60.219368,6678521,25492674,Strömberginpuisto,Strömberg Park
culture,24.8558,60.220963,6678700,25492007,Patterimäen puisto,"Patterimäki - ""Battery Hill"" Park"
